,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block,Block Name,Block ID,Version Added,Order Added,Creative Only,OP Only,Commands Only,Renewable,Infinitely Automatically Farmable,,Has an Item Form,,Block Entity,Mob Spawnable On,Mob Spawnable Inside,Warden Spawnable On,Spider Spawnable Under,Light Level,Blast Resistance,Hardness,Mining Tool,Mining Level Required,Can Drop Itself,,,Insta-Mineable In Survival,Can be Waterlogged,Gets Flushed,Has Collision,Can Have a Full Block Collision,Has a Mining Hitbox,Can Have a Full Block Mining Hitbox,Can be Immovable,Disappears when Pushed,Transmits Redstone,Launches Minecart,Can Suffocate,Obeys Gravity,Requires Support Block to Place,Requires Support Block to Exist,Flammable,Catches Fire from Lava,Transparent,Filters Sky Light,Beacon can Bypass,Chest Openable Under,Tramples Farmland,Causes Damage,Fall Damage Amplification,Note Block Sound,Opens a GUI,GUI Stores Items,Rotation Availability,Can Change Block State,
,Bubble Coral Block,bubble_coral_block,1.13 18w09a,553,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1057
,Fire Coral Block,fire_coral_block,1.13 18w09a,554,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1058
,Horn Coral Block,horn_coral_block,1.13 18w09a,555,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,FALSE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1059
,Dead Tube Coral Block,dead_tube_coral_block,1.13 18w10b,562,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1060
,Dead Brain Coral Block,dead_brain_coral_block,1.13 18w10b,563,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1061
,Dead Bubble Coral Block,dead_bubble_coral_block,1.13 18w10b,564,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1062
,Dead Fire Coral Block,dead_fire_coral_block,1.13 18w10b,565,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1063
,Dead Horn Coral Block,dead_horn_coral_block,1.13 18w10b,566,FALSE,FALSE,FALSE,Yes,No,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,6,1.5,Pickaxe,0,FALSE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Base Drum,FALSE,FALSE,1,FALSE,1064
,Tube Coral,tube_coral,1.13 18w10a,556,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1065
,Brain Coral,brain_coral,1.13 18w10a,557,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1066
,Bubble Coral,bubble_coral,1.13 18w10a,558,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1067
,Fire Coral,fire_coral,1.13 18w10a,559,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1068
,Horn Coral,horn_coral,1.13 18w10a,560,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1069
,Dead Tube Coral,dead_tube_coral,1.13.1 18w32a,596,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1070
,Dead Brain Coral,dead_brain_coral,1.13.1 18w32a,597,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1071
,Dead Bubble Coral,dead_bubble_coral,1.13.1 18w32a,598,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1072
,Dead Fire Coral,dead_fire_coral,1.13.1 18w32a,599,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1073
,Dead Horn Coral,dead_horn_coral,1.13.1 18w32a,600,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1074
,Tube Coral Fan,tube_coral_fan,1.13 pre8,581,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1075
,Brain Coral Fan,brain_coral_fan,1.13 pre8,582,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1076
,Bubble Coral Fan,bubble_coral_fan,1.13 pre8,583,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1077
,Fire Coral Fan,fire_coral_fan,1.13 pre8,584,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1078
,Horn Coral Fan,horn_coral_fan,1.13 pre8,585,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1079
,Tube Coral Wall Fan,tube_coral_wall_fan,1.13 18w11a,567,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,4,TRUE,1080
,Brain Coral Wall Fan,brain_coral_wall_fan,1.13 18w11a,568,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,4,TRUE,1081
,Bubble Coral Wall Fan,bubble_coral_wall_fan,1.13 18w11a,569,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,4,TRUE,1082
,Fire Coral Wall Fan,fire_coral_wall_fan,1.13 18w11a,570,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,4,TRUE,1083
,Horn Coral Wall Fan,horn_coral_wall_fan,1.13 18w11a,571,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,4,TRUE,1084
,Dead Tube Coral Fan,dead_tube_coral_fan,1.13 pre8,586,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1085
,Dead Brain Coral Fan,dead_brain_coral_fan,1.13 pre8,587,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1086
,Dead Bubble Coral Fan,dead_bubble_coral_fan,1.13 pre8,588,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1087
,Dead Fire Coral Fan,dead_fire_coral_fan,1.13 pre8,589,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1088
,Dead Horn Coral Fan,dead_horn_coral_fan,1.13 pre8,590,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,1,TRUE,1089
,Dead Tube Coral Wall Fan,dead_tube_coral_wall_fan,1.13 pre8,591,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,4,TRUE,1090
,Dead Brain Coral Wall Fan,dead_brain_coral_wall_fan,1.13 pre8,592,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,4,TRUE,1091
,Dead Bubble Coral Wall Fan,dead_bubble_coral_wall_fan,1.13 pre8,593,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,4,TRUE,1092
,Dead Fire Coral Wall Fan,dead_fire_coral_wall_fan,1.13 pre8,594,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,4,TRUE,1093
,Dead Horn Coral Wall Fan,dead_horn_coral_wall_fan,1.13 pre8,595,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,FALSE,FALSE,TRUE,TRUE,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,TRUE,FALSE,N/A,Base Drum,FALSE,FALSE,4,TRUE,1094
,Torchflower Crop,torchflower_crop,1.20 Experimental 23w07a,997,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1095
,Torchflower,torchflower,1.20 Experimental 23w07a,998,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,FALSE,1096
,Pitcher Crop,pitcher_crop,1.20 23w12a,1001,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,100%,Harp,FALSE,FALSE,1,TRUE,1097
,Pitcher Plant,pitcher_plant,1.20 23w12a,1002,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1098
,Wheat Crops,wheat,Indev 20100206,56,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1099
,Hay Bale,hay_bale,1.6.1 13w16a,247,FALSE,FALSE,FALSE,Yes,Yes,TRUE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,0.5,0.5,Hoe,0,TRUE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,20%,Banjo,FALSE,FALSE,3,TRUE,1100
,Beetroots,beetroots,1.9 15w31a,420,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1101
,Carrots,carrots,1.4.2 12w34a,198,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1102
,Potatoes,potatoes,1.4.2 12w34a,199,FALSE,FALSE,FALSE,Yes,Yes,FALSE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1103
,Pumpkin Stem,pumpkin_stem,Beta 1.8 Pre-Release,135,FALSE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1104
,Attached Pumpkin Stem,attached_pumpkin_stem,Beta 1.8 Pre-Release,136,FALSE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,4,TRUE,1105
,Pumpkin,pumpkin,1.13 17w47a,529,FALSE,FALSE,FALSE,Yes,Yes,FALSE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,1,1,Axe,0,TRUE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Didgeridoo,FALSE,FALSE,1,FALSE,1106
,Carved Pumpkin,carved_pumpkin,Alpha v1.2.0,87,FALSE,FALSE,FALSE,Yes,Yes,TRUE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,0,1,1,Axe,0,TRUE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Harp,FALSE,FALSE,4,TRUE,1107
,Jack o'Lantern,jack_o_lantern,Alpha v1.2.0,88,FALSE,FALSE,FALSE,Yes,Yes,TRUE,TRUE,TRUE,FALSE,Yes,No,Yes,FALSE,15,1,1,Axe,0,TRUE,TRUE,TRUE,TRUE,No,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Yes,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,FALSE,FALSE,FALSE,TRUE,FALSE,100%,Harp,FALSE,FALSE,4,TRUE,1108
,Melon Stem,melon_stem,Beta 1.8 Pre-Release,137,FALSE,FALSE,FALSE,Yes,Yes,TRUE,FALSE,TRUE,FALSE,No,Yes,No,TRUE,0,0,0,None,0,TRUE,TRUE,TRUE,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,No,No,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Fully,FALSE,TRUE,TRUE,FALSE,FALSE,N/A,Harp,FALSE,FALSE,1,TRUE,1109
